date,segment,v13_ideal_nav,byma_model_nav,personal_portfolio_nav,v13_ideal_index_100,byma_model_index_100,v13_ideal_value_usd,byma_model_value_usd
2021-08-24,PRE2025,3.0754891520,2.7263800079,,307.5489152011,272.6380007901,3075.4891520106,2726.3800079008
2021-08-25,PRE2025,3.0881371888,2.7377903646,,308.8137188808,273.7790364556,3088.1371888078,2737.7903645556
2021-08-26,PRE2025,3.0804882567,2.7331191390,,308.0488256738,273.3119138968,3080.4882567383,2733.1191389680
2021-08-27,PRE2025,3.1262252492,2.7726753614,,312.6225249204,277.2675361364,3126.2252492038,2772.6753613636
2021-08-30,PRE2025,3.1354976929,2.7810469122,,313.5497692869,278.1046912163,3135.4976928691,2781.0469121630
2021-08-31,PRE2025,3.1208551580,2.7713408934,,312.0855157987,277.1340893364,3120.8551579874,2771.3408933639
2021-09-01,PRE2025,3.1138227080,2.7746915307,,311.3822707998,277.4691530662,3113.8227079980,2774.6915306615
2021-09-02,PRE2025,3.1272722282,2.7781785190,,312.7272228200,277.8178518986,3127.2722282002,2778.1785189856
2021-09-03,PRE2025,3.2008563973,2.7972786724,,320.0856397300,279.7278672353,3200.8563972998,2797.2786723531
2021-09-07,PRE2025,3.1730912099,2.7945914955,,317.3091209921,279.4591495538,3173.0912099208,2794.5914955379
2021-09-08,PRE2025,3.1494822957,2.7715677404,,314.9482295659,277.1567740390,3149.4822956590,2771.5677403901
2021-09-09,PRE2025,3.1492188060,2.7754959366,,314.9218806018,277.5495936557,3149.2188060179,2775.4959365573
2021-09-10,PRE2025,3.1395362006,2.7602169223,,313.9536200609,276.0216922330,3139.5362006095,2760.2169223298
2021-09-13,PRE2025,3.1293786604,2.7609937928,,312.9378660428,276.0993792788,3129.3786604276,2760.9937927880
2021-09-14,PRE2025,3.1287527251,2.7547201103,,312.8752725058,275.4720110259,3128.7527250580,2754.7201102585
2021-09-15,PRE2025,3.1607166810,2.7849258842,,316.0716680956,278.4925884228,3160.7166809555,2784.9258842283
2021-09-16,PRE2025,3.1733816004,2.7927628215,,317.3381600363,279.2762821524,3173.3816003627,2792.7628215242
2021-09-17,PRE2025,3.1457024066,2.7691668942,,314.5702406641,276.9166894222,3145.7024066415,2769.1668942225
2021-09-20,PRE2025,3.0806601760,2.6992613717,,308.0660176045,269.9261371673,3080.6601760453,2699.2613716726
2021-09-21,PRE2025,3.0838349573,2.7028057130,,308.3834957268,270.2805713028,3083.8349572680,2702.8057130281
2021-09-22,PRE2025,3.1117306976,2.7270289520,,311.1730697601,272.7028952030,3111.7306976011,2727.0289520305
2021-09-23,PRE2025,3.1519944045,2.7644292855,,315.1994404470,276.4429285550,3151.9944044697,2764.4292855496
2021-09-24,PRE2025,3.1506815941,2.7595584211,,315.0681594118,275.9558421072,3150.6815941181,2759.5584210720
2021-09-27,PRE2025,3.1121310493,2.7439550846,,311.2131049299,274.3955084621,3112.1310492990,2743.9550846212
2021-09-28,PRE2025,3.0122701753,2.6585240030,,301.2270175311,265.8524003027,3012.2701753107,2658.5240030267
2021-09-29,PRE2025,3.0053014181,2.6406520728,,300.5301418071,264.0652072780,3005.3014180709,2640.6520727804
2021-09-30,PRE2025,3.0112832761,2.6464494204,,301.1283276105,264.6449420448,3011.2832761050,2646.4494204479
2021-10-01,PRE2025,3.0377397820,2.6694190639,,303.7739782007,266.9419063860,3037.7397820067,2669.4190638602
2021-10-04,PRE2025,2.9580760541,2.5934841874,,295.8076054072,259.3484187417,2958.0760540718,2593.4841874174
2021-10-05,PRE2025,3.0069222138,2.6288968181,,300.6922213846,262.8896818074,3006.9222138455,2628.8968180743
2021-10-06,PRE2025,3.0256090542,2.6497846040,,302.5609054243,264.9784603978,3025.6090542433,2649.7846039782
2021-10-07,PRE2025,3.0634862270,2.6776488594,,306.3486226972,267.7648859415,3063.4862269725,2677.6488594152
2021-10-08,PRE2025,3.0318265987,2.6530914030,,303.1826598733,265.3091403006,3031.8265987330,2653.0914030065
2021-10-11,PRE2025,3.0163749079,2.6340652545,,301.6374907917,263.4065254458,3016.3749079167,2634.0652544578
2021-10-12,PRE2025,3.0274782062,2.6350272206,,302.7478206151,263.5027220619,3027.4782061513,2635.0272206189
2021-10-13,PRE2025,3.0630579073,2.6535100425,,306.3057907272,265.3510042484,3063.0579072722,2653.5100424837
2021-10-14,PRE2025,3.1178720905,2.7004963552,,311.7872090545,270.0496355178,3117.8720905450,2700.4963551782
2021-10-15,PRE2025,3.1279987408,2.7176683613,,312.7998740767,271.7668361265,3127.9987407673,2717.6683612650
2021-10-18,PRE2025,3.1594267041,2.7484299476,,315.9426704127,274.8429947565,3159.4267041265,2748.4299475650
2021-10-19,PRE2025,3.1901641569,2.7617687972,,319.0164156898,276.1768797226,3190.1641568976,2761.7687972263
2021-10-20,PRE2025,3.1900010400,2.7462652620,,319.0001040037,274.6265262041,3190.0010400375,2746.2652620408
2021-10-21,PRE2025,3.2274428811,2.7610710508,,322.7442881061,276.1071050837,3227.4428810605,2761.0710508374
2021-10-22,PRE2025,3.2155974908,2.7567286373,,321.5597490770,275.6728637280,3215.5974907695,2756.7286372800
2021-10-25,PRE2025,3.2420543516,2.7985179942,,324.2054351632,279.8517994162,3242.0543516323,2798.5179941622
2021-10-26,PRE2025,3.2417045823,2.7942774716,,324.1704582325,279.4277471565,3241.7045823246,2794.2774715649
2021-10-27,PRE2025,3.2075304859,2.7735294414,,320.7530485886,277.3529441387,3207.5304858863,2773.5294413874
2021-10-28,PRE2025,3.2675453475,2.8115612376,,326.7545347510,281.1561237598,3267.5453475102,2811.5612375984
2021-10-29,PRE2025,3.2882256141,2.8149175714,,328.8225614113,281.4917571438,3288.2256141130,2814.9175714385
2021-11-01,PRE2025,3.3030619141,2.8535247235,,330.3061914096,285.3524723468,3303.0619140960,2853.5247234684
2021-11-02,PRE2025,3.3355866851,2.8435277451,,333.5586685085,284.3527745139,3335.5866850849,2843.5277451395
2021-11-03,PRE2025,3.3754848507,2.8605265672,,337.5484850734,286.0526567170,3375.4848507340,2860.5265671701
2021-11-04,PRE2025,3.4482964680,2.9193542749,,344.8296467994,291.9354274885,3448.2964679939,2919.3542748851
2021-11-05,PRE2025,3.4801999699,2.9921655257,,348.0199969947,299.2165525701,3480.1999699468,2992.1655257013
2021-11-08,PRE2025,3.5096310843,3.0243832704,,350.9631084273,302.4383270417,3509.6310842727,3024.3832704168
2021-11-09,PRE2025,3.5204486338,3.0261813939,,352.0448633799,302.6181393859,3520.4486337991,3026.1813938594
2021-11-10,PRE2025,3.4251087990,2.9485722329,,342.5108798979,294.8572232911,3425.1087989789,2948.5722329108
2021-11-11,PRE2025,3.4490989894,2.9669155248,,344.9098989394,296.6915524782,3449.0989893940,2966.9155247816
2021-11-12,PRE2025,3.5091401349,3.0195739087,,350.9140134881,301.9573908659,3509.1401348810,3019.5739086585
2021-11-15,PRE2025,3.4831797390,3.0129654215,,348.3179738987,301.2965421540,3483.1797389873,3012.9654215396
2021-11-16,PRE2025,3.5242926589,3.0250815734,,352.4292658854,302.5081573369,3524.2926588539,3025.0815733689
2021-11-17,PRE2025,3.5010779138,3.0027528239,,350.1077913789,300.2752823905,3501.0779137886,3002.7528239052
2021-11-18,PRE2025,3.4885694559,3.0018980745,,348.8569455930,300.1898074540,3488.5694559302,3001.8980745400
2021-11-19,PRE2025,3.4904955119,2.9949149159,,349.0495511852,299.4914915862,3490.4955118520,2994.9149158618
2021-11-22,PRE2025,3.4012762664,2.9334600799,,340.1276266423,293.3460079902,3401.2762664230,2933.4600799017
2021-11-23,PRE2025,3.3926553290,2.9414645514,,339.2655329013,294.1464551429,3392.6553290128,2941.4645514288
2021-11-24,PRE2025,3.4112776459,2.9681907629,,341.1277645867,296.8190762919,3411.2776458674,2968.1907629191
2021-11-26,PRE2025,3.3302002112,2.8757584147,,333.0200211240,287.5758414679,3330.2002112397,2875.7584146791
2021-11-29,PRE2025,3.4172424193,2.9441858864,,341.7242419263,294.4185886351,3417.2424192635,2944.1858863514
2021-11-30,PRE2025,3.3296817270,2.8785988094,,332.9681726980,287.8598809396,3329.6817269799,2878.5988093956
2021-12-01,PRE2025,3.2540070632,2.8206221657,,325.4007063181,282.0622165736,3254.0070631808,2820.6221657364
2021-12-02,PRE2025,3.3148942108,2.8588824586,,331.4894210809,285.8882458641,3314.8942108089,2858.8824586407
2021-12-03,PRE2025,3.2377913193,2.7921140786,,323.7791319349,279.2114078609,3237.7913193488,2792.1140786086
2021-12-06,PRE2025,3.2452197373,2.8349503036,,324.5219737350,283.4950303558,3245.2197373499,2834.9503035584
2021-12-07,PRE2025,3.3977563783,2.9318929766,,339.7756378310,293.1892976647,3397.7563783100,2931.8929766471
2021-12-08,PRE2025,3.4407005623,2.9669839573,,344.0700562255,296.6983957321,3440.7005622555,2966.9839573213
2021-12-09,PRE2025,3.3651182589,2.9108372886,,336.5118258866,291.0837288582,3365.1182588663,2910.8372885817
2021-12-10,PRE2025,3.3816088804,2.9150003017,,338.1608880382,291.5000301716,3381.6088803821,2915.0003017162
2021-12-13,PRE2025,3.3327071143,2.8660948103,,333.2707114274,286.6094810253,3332.7071142737,2866.0948102526
2021-12-14,PRE2025,3.2737412331,2.8238301937,,327.3741233131,282.3830193686,3273.7412331311,2823.8301936860
2021-12-15,PRE2025,3.3572634219,2.8720253308,,335.7263421940,287.2025330782,3357.2634219399,2872.0253307824
2021-12-16,PRE2025,3.2734044639,2.8155358693,,327.3404463934,281.5535869264,3273.4044639337,2815.5358692642
2021-12-17,PRE2025,3.2996542473,2.8323601015,,329.9654247255,283.2360101540,3299.6542472546,2832.3601015399
2021-12-20,PRE2025,3.2614036376,2.7951543824,,326.1403637635,279.5154382370,3261.4036376349,2795.1543823701
2021-12-21,PRE2025,3.3861427577,2.9059563943,,338.6142757679,290.5956394267,3386.1427576788,2905.9563942669
2021-12-22,PRE2025,3.4357448933,2.9466647615,,343.5744893317,294.6664761498,3435.7448933168,2946.6647614984
2021-12-23,PRE2025,3.4694487168,2.9830180390,,346.9448716842,298.3018038955,3469.4487168418,2983.0180389549
2021-12-27,PRE2025,3.5361126638,3.0172468491,,353.6112663829,301.7246849059,3536.1126638290,3017.2468490589
2021-12-28,PRE2025,3.5003095871,2.9905368048,,350.0309587102,299.0536804823,3500.3095871023,2990.5368048230
2021-12-29,PRE2025,3.5021073160,2.9895987605,,350.2107315950,298.9598760462,3502.1073159502,2989.5987604623
2021-12-30,PRE2025,3.4898791456,2.9903725313,,348.9879145631,299.0372531273,3489.8791456305,2990.3725312729
2021-12-31,PRE2025,3.4713926411,2.9698202918,,347.1392641072,296.9820291842,3471.3926410716,2969.8202918420
2022-01-03,PRE2025,3.4633262891,2.9929575399,,346.3326289065,299.2957539872,3463.3262890645,2992.9575398721
2022-01-04,PRE2025,3.4134175100,2.9529219379,,341.3417509993,295.2921937912,3413.4175099926,2952.9219379118
2022-01-05,PRE2025,3.2833844344,2.8550354750,,328.3384434355,285.5035475045,3283.3844343553,2855.0354750450
2022-01-06,PRE2025,3.2972957996,2.8605566202,,329.7295799579,286.0556620156,3297.2957995793,2860.5566201563
2022-01-07,PRE2025,3.2434319150,2.8134996794,,324.3431915035,281.3499679417,3243.4319150353,2813.4996794168
2022-01-10,PRE2025,3.2356814602,2.7990244184,,323.5681460202,279.9024418355,3235.6814602018,2799.0244183554
2022-01-11,PRE2025,3.2878281007,2.8438198373,,328.7828100682,284.3819837259,3287.8281006815,2843.8198372594
2022-01-12,PRE2025,3.2956339808,2.8597096476,,329.5633980792,285.9709647563,3295.6339807922,2859.7096475631
2022-01-13,PRE2025,3.1929685719,2.7912253610,,319.2968571895,279.1225360991,3192.9685718954,2791.2253609912
2022-01-14,PRE2025,3.2204283864,2.8166548213,,322.0428386428,281.6654821333,3220.4283864281,2816.6548213334
2022-01-18,PRE2025,3.1226044378,2.7265264534,,312.2604437808,272.6526453399,3122.6044378083,2726.5264533989
2022-01-19,PRE2025,3.1050878431,2.7085967341,,310.5087843111,270.8596734098,3105.0878431113,2708.5967340984
2022-01-20,PRE2025,3.0741983722,2.6901419213,,307.4198372171,269.0141921337,3074.1983721705,2690.1419213368
2022-01-21,PRE2025,2.9391521620,2.5202378386,,293.9152161999,252.0237838605,2939.1521619993,2520.2378386051
2022-01-24,PRE2025,2.9730501180,2.5345553721,,297.3050117991,253.4555372133,2973.0501179906,2534.5553721328
2022-01-25,PRE2025,2.8671108451,2.4655178261,,286.7110845114,246.5517826066,2867.1108451145,2465.5178260662
2022-01-26,PRE2025,2.8683341385,2.4758813623,,286.8334138508,247.5881362326,2868.3341385077,2475.8813623262
2022-01-27,PRE2025,2.8469377850,2.4517586914,,284.6937785024,245.1758691398,2846.9377850236,2451.7586913985
2022-01-28,PRE2025,2.9365677613,2.5174376705,,293.6567761273,251.7437670507,2936.5677612727,2517.4376705069
2022-01-31,PRE2025,3.0802196586,2.6301205538,,308.0219658560,263.0120553844,3080.2196585596,2630.1205538436
2022-02-01,PRE2025,3.1102335102,2.6612221344,,311.0233510191,266.1222134383,3110.2335101909,2661.2221343832
2022-02-02,PRE2025,3.1138154966,2.6439153308,,311.3815496630,264.3915330826,3113.8154966296,2643.9153308257
2022-02-03,PRE2025,3.0023591999,2.5594045028,,300.2359199890,255.9404502839,3002.3591998901,2559.4045028389
2022-02-04,PRE2025,3.0432609781,2.6048943278,,304.3260978079,260.4894327802,3043.2609780788,2604.8943278015
2022-02-07,PRE2025,3.0376812819,2.6090050929,,303.7681281929,260.9005092940,3037.6812819286,2609.0050929403
2022-02-08,PRE2025,3.0807077123,2.6476091142,,308.0707712327,264.7609114165,3080.7077123268,2647.6091141652
2022-02-09,PRE2025,3.1979809540,2.7393803310,,319.7980953958,273.9380331038,3197.9809539578,2739.3803310383
2022-02-10,PRE2025,3.1310227546,2.6899392360,,313.1022754569,268.9939235981,3131.0227545691,2689.9392359815
2022-02-11,PRE2025,3.0227681151,2.5976534004,,302.2768115053,259.7653400414,3022.7681150529,2597.6534004136
2022-02-14,PRE2025,3.0290055809,2.6134774955,,302.9005580862,261.3477495503,3029.0055808623,2613.4774955032
2022-02-15,PRE2025,3.1409339944,2.6976990560,,314.0933994364,269.7699055981,3140.9339943642,2697.6990559814
2022-02-16,PRE2025,3.1377599981,2.6883598830,,313.7759998061,268.8359882981,3137.7599980614,2688.3598829810
2022-02-17,PRE2025,3.0055045851,2.5730354032,,300.5504585100,257.3035403228,3005.5045850998,2573.0354032277
2022-02-18,PRE2025,2.9533823107,2.5347500705,,295.3382310680,253.4750070461,2953.3823106800,2534.7500704612
2022-02-22,PRE2025,2.9144893403,2.4875991346,,291.4489340286,248.7599134618,2914.4893402859,2487.5991346183
2022-02-23,PRE2025,2.8532303961,2.4390971844,,285.3230396109,243.9097184446,2853.2303961087,2439.0971844462
2022-02-24,PRE2025,2.9935631182,2.5380992214,,299.3563118181,253.8099221367,2993.5631181809,2538.0992213670
2022-02-25,PRE2025,3.0343194317,2.5770222248,,303.4319431696,257.7022224796,3034.3194316964,2577.0222247962
2022-02-28,PRE2025,3.0401026945,2.5768119179,,304.0102694451,257.6811917860,3040.1026944509,2576.8119178605
2022-03-01,PRE2025,2.9769465002,2.5236214572,,297.6946500193,252.3621457156,2976.9465001932,2523.6214571562
2022-03-02,PRE2025,3.0513367656,2.5846164343,,305.1336765564,258.4616434265,3051.3367655640,2584.6164342649
2022-03-03,PRE2025,2.9706656365,2.5354893229,,297.0665636515,253.5489322883,2970.6656365149,2535.4893228832
2022-03-04,PRE2025,2.9126981696,2.4897653716,,291.2698169577,248.9765371648,2912.6981695767,2489.7653716477
2022-03-07,PRE2025,2.7711687545,2.3623717886,,277.1168754459,236.2371788617,2771.1687544589,2362.3717886173
2022-03-08,PRE2025,2.7723506770,2.3801875260,,277.2350677000,238.0187526016,2772.3506769999,2380.1875260161
2022-03-09,PRE2025,2.9197834801,2.4969822693,,291.9783480080,249.6982269313,2919.7834800802,2496.9822693126
2022-03-10,PRE2025,2.8892851842,2.4520102825,,288.9285184233,245.2010282462,2889.2851842328,2452.0102824624
2022-03-11,PRE2025,2.8169895757,2.3898244234,,281.6989575666,238.9824423357,2816.9895756657,2389.8244233574
2022-03-14,PRE2025,2.7346777821,2.3344693189,,273.4677782115,233.4469318911,2734.6777821145,2334.4693189106
2022-03-15,PRE2025,2.8166785032,2.4112365653,,281.6678503172,241.1236565338,2816.6785031717,2411.2365653377
2022-03-16,PRE2025,2.9711811636,2.5540099747,,297.1181163595,255.4009974725,2971.1811635946,2554.0099747248
2022-03-17,PRE2025,3.0297537897,2.5976611404,,302.9753789722,259.7661140424,3029.7537897218,2597.6611404237
2022-03-18,PRE2025,3.1118392383,2.6647849690,,311.1839238266,266.4784968983,3111.8392382662,2664.7849689827
2022-03-21,PRE2025,3.0857357497,2.6369403759,,308.5735749715,263.6940375871,3085.7357497148,2636.9403758708
2022-03-22,PRE2025,3.1382196688,2.6942413397,,313.8219668791,269.4241339713,3138.2196687907,2694.2413397126
2022-03-23,PRE2025,3.0829180888,2.6454852208,,308.2918088834,264.5485220796,3082.9180888337,2645.4852207960
2022-03-24,PRE2025,3.1762192510,2.7287520887,,317.6219251038,272.8752088652,3176.2192510384,2728.7520886517
2022-03-25,PRE2025,3.1694794172,2.7179799725,,316.9479417207,271.7979972507,3169.4794172070,2717.9799725069
2022-03-28,PRE2025,3.2118623007,2.7532325013,,321.1862300683,275.3232501302,3211.8623006834,2753.2325013021
2022-03-29,PRE2025,3.2835962961,2.8242959941,,328.3596296119,282.4295994114,3283.5962961188,2824.2959941137
2022-03-30,PRE2025,3.2222958916,2.7695794070,,322.2295891574,276.9579407049,3222.2958915745,2769.5794070490
2022-03-31,PRE2025,3.1845922775,2.7266978831,,318.4592277453,272.6697883066,3184.5922774531,2726.6978830656
2022-04-01,PRE2025,3.1760361957,2.7183520566,,317.6036195676,271.8352056643,3176.0361956756,2718.3520566431
2022-04-04,PRE2025,3.2310670882,2.7754094721,,323.1067088180,277.5409472125,3231.0670881796,2775.4094721251
2022-04-05,PRE2025,3.1382691283,2.6875218329,,313.8269128294,268.7521832946,3138.2691282944,2687.5218329460
2022-04-06,PRE2025,3.0623587249,2.6192228059,,306.2358724938,261.9222805881,3062.3587249379,2619.2228058812
2022-04-07,PRE2025,3.0642059877,2.6239992018,,306.4205987733,262.3999201847,3064.2059877333,2623.9992018471
2022-04-08,PRE2025,3.0179256623,2.5865845410,,301.7925662315,258.6584540956,3017.9256623153,2586.5845409562
2022-04-11,PRE2025,2.9715460655,2.5440462708,,297.1546065532,254.4046270829,2971.5460655324,2544.0462708295
2022-04-12,PRE2025,2.9617879245,2.5320655656,,296.1787924476,253.2065565598,2961.7879244763,2532.0655655981
2022-04-13,PRE2025,3.0288076623,2.5880419534,,302.8807662259,258.8041953424,3028.8076622594,2588.0419534239
2022-04-14,PRE2025,2.9671566514,2.5245378011,,296.7156651408,252.4537801100,2967.1566514080,2524.5378011002
2022-04-18,PRE2025,2.9733256761,2.5293806003,,297.3325676101,252.9380600311,2973.3256761008,2529.3806003108
2022-04-19,PRE2025,3.0459992976,2.5825722266,,304.5999297627,258.2572226638,3045.9992976267,2582.5722266375
2022-04-20,PRE2025,2.9980008537,2.5097663430,,299.8000853723,250.9766343031,2998.0008537225,2509.7663430315
2022-04-21,PRE2025,2.9031726170,2.4388548716,,290.3172616998,243.8854871650,2903.1726169985,2438.8548716498
2022-04-22,PRE2025,2.8433190047,2.3860613481,,284.3319004718,238.6061348146,2843.3190047176,2386.0613481455
2022-04-25,PRE2025,2.8803453815,2.4203827580,,288.0345381475,242.0382758024,2880.3453814746,2420.3827580239
2022-04-26,PRE2025,2.7681786674,2.3206857896,,276.8178667361,232.0685789568,2768.1786673612,2320.6857895679
2022-04-27,PRE2025,2.7736539340,2.3429723987,,277.3653934003,234.2972398678,2773.6539340033,2342.9723986782
2022-04-28,PRE2025,2.8751834247,2.4285434418,,287.5183424694,242.8543441787,2875.1834246941,2428.5434417870
2022-04-29,PRE2025,2.7693200769,2.3350256480,,276.9320076905,233.5025648017,2769.3200769048,2335.0256480165
2022-05-02,PRE2025,2.8095748529,2.3664602137,,280.9574852943,236.6460213738,2809.5748529430,2366.4602137383
2022-05-03,PRE2025,2.8060541294,2.3581376300,,280.6054129364,235.8137629972,2806.0541293644,2358.1376299724
2022-05-04,PRE2025,2.8854214029,2.4214130875,,288.5421402917,242.1413087512,2885.4214029170,2421.4130875120
2022-05-05,PRE2025,2.7599191473,2.3125655146,,275.9919147332,231.2565514566,2759.9191473315,2312.5655145662
